review_id,review_text,rating,rating_text
en_0172705,"Not the same as origina Worx

Of course the spools are easy to load because they just drop in. However, I found that the cord keeps breaking and will not auto feed. Therefore, you have to stop what you are doing, remove the spool and pull the cord out because it is wound incorrectly. Doing the edging and weeding takes longer using these spools. I will not purchase again.",1,1
en_0948106,"8 yrs warrenty

Thinner then expected. Hope it last through winter last one had ripped after few months if this does the same definitely going back for full refund they say 8yrs warranty 🤣",2,2
en_0326042,"Keeps hands cool and they work great !

These gloves really work great protecting your hands from the heat, even in the hottest oven !!!!! I was looking for oven mitts that really worked well, and they are not always easy to use, and mitts can be awkward! These are very, very heavy duty and have a loop you can hang them up on. I hung then on a hook in the cabinet right next to the oven, keeps them put away, yet ready to use! These gloves are on the ""large"" side I agree, but it was not a surprise to me in looking at the picture! I am very happy with these oven safety mitts !",4,4
en_0913328,"Can only support 250 lbs

Like size Dislike not strong enough Hard to stand up from in shower",3,3
en_0208164,"Stopped working on first use.

I was so excited to get what I thought would be a better alternative to shaving with a razor. The Bald Eagle did a good job, but was no more efficient or faster than a regular razor. It took me just as long or longer to use this item. I wondered if the blades were sharp. It was that bad. So I decided to shave with a razor and use the Bald Eagle as a maintenance tool. Then it stopped working altogether. The motor turns, but wont turn the blades. Still looking for that alternative. R",0,0
en_0874959,"Not much to see here.

Not at all absorbent.",2,2
en_0796587,"Ok product

Good taste but not enough in each bottle",2,2
en_0406864,"Did not work for my doggo.

It’s great that there were multiple muzzles to try to find the one that fits your dog the best, but unfortunately, none of these fit mine (shiba inu). The small was too small and the one after that was too big. He also managed to get it off him pretty easily, though it’s probably because it was too big for his long snout.",1,1
en_0683375,"Very rom

Real nice bag, lots of room",4,4
en_0027272,"Too narrow but cute

I wear a size 9 normally so I read reviews and bought a 9 but it was two small very cute sandal I ordered a 91/2 next but still too small a narrow had to return both pairs",2,2
en_0013916,"Excellent dvd

Great product and affordable",2,2
en_0677578,"Two Stars

Great idea but after about 4 washes the stickiness was gone. Without the stickiness does not work.",1,1
en_0413742,"Does not fit standard doors.. Way to big

I was excited to try this and was let down on so many levels. The plastic pieces do not stay attached and they take part of the wall off with it. The gate it way to be for any door way . If you have big dogs it's a joke!",0,0
en_0603368,"Yep-They're strong

As in, you cant even hope to pull them apart by hand. But I used mine as a door latch for a sliding barn door and they great. Snap tight shut and takes but a small tug to slide the door open.",3,3
en_0300568,"I love the pockets

Very soft and so cute! I am TALL, 6 ft 1in. (all legs) with flat boots and this dress hits about 2 inches above my knee. I love the pockets!!!!!!! I have the red and navy and there is no difference in sizing between the too. I normally wear an 8 dress, but ordered a L in these.",3,3
en_0872753,"Horrible quality!

This product is horrible quality! The plastic is too thick to squeeze, making giving your dog water a hand-cramping task. When you do manage to squeeze the hard plastic enough to get water out it permanently dents the bottle, basically making it unusable.",0,0
en_0461258,"Good scent bad container quality

Very poor bottle quality. Clean glass with thin film to make it look pretty. Unfortunately the film were damaged and that is how it was received.",2,2
en_0436701,"perfect

I bought these (I bought 2) because I have limited space and a big family. They are perfect. Not too tall or bulky. Perfect for us!",4,4
en_0296642,"Good Value

still slips a litttle",3,3
en_0190565,"The ending was stupid and abrupt

I had to push myself to finish this. None of the 3 main characters were likable and the plot line really never took off. Spoiler Alert....The ending was stupid and abrupt, almost like the author ran out of ideas. If I wasn't on vacation and had the time, I would have deleted this book long before the end.",0,0
en_0881280,"I use these knives for building Gundam Models and for ...

I use these knives for building Gundam Models and for weeding and cutting vinyl decals. The thin ruler works really well as a straight edge!",4,4
en_0282783,"Perfect

Bought two sets kids love it",4,4
en_0888926,"Two Stars

It's very light which allows it to fall easily.",1,1
en_0968916,"Thin, loose and funny smell

I found this shirt to fit very loosely. I am 5' 10"" and i ordered a medium. It was very thin material and the button holes seemed very poorly sewn. I returned it immediately. I went with the Dickies brand which was 2 dollars cheaper and way better quality. Oh and it had a strong color die smell.",1,1
en_0203889,":(

Looks a lot better in pictures",1,1
en_0287901,"Not as good as other brands

I had ordered another brand from Amazon and ended up letting my daughter have it. I ordered this as a replacement and it doesn't work as well.",2,2
