review_id,review_text,rating,rating_text,processed_text
en_0704218,"Lots of glare

I bought this to take pictures of my cabochons and silver jewelry. The way the light strips are placed causes a ton of glare. Because the box is small it’s hard to do anything to get a more diffuse light rendering it near useless for my needs. Also the material the back drops are made of makes them very hard to clean.",2,2,lot glare bought take picture cabochon silver jewelry way light strip placed cause ton glare box small hard anything get diffuse light rendering near useless need also material back drop made make hard clean
en_0658191,"Five Stars

It a good product, so easy to put on and tek out",4,4,five star good product easy put tek
en_0909079,"50% cotton, thin material

I bought these shirts for my nephew. They have really nice designs but the material is pretty thin as it is only 50% cotton.",2,2,cotton thin material bought shirt nephew really nice design material pretty thin cotton
en_0627543,"Disgusting

Pills were to large for me to swallow and taste was awful",1,1,disgusting pill large swallow taste awful
en_0018401,"Two Stars

It rubbed my foot causing more pain than the problem it was bought to treat",1,1,two star rubbed foot causing pain problem bought treat
en_0307064,"Four Stars

Best for nail hardening and growth",3,3,four star best nail hardening growth
en_0882684,"just ok

Very dull silver not quality stainless steel",0,0,ok dull silver quality stainless steel
en_0272325,"Door stop alarm

Too short to make contact with my house doors. Have not try with hotel doors while travelling.",1,1,door stop alarm short make contact house door try hotel door travelling
en_0862498,"Two Stars

Didn't jump the first car I tried to jump",1,1,two star jump first car tried jump
en_0573523,"Meh

Had to use SO much to feel any suds.",0,0,meh use much feel suds
en_0388703,"Good sound but poor quality

I've been using these at my work desk for a couple of months now... They sound great but the wires connected to the ear buds slide loose and make the audio cut in and out... These same wires will sometimes shock the ear they are attached to. I really wanted to love these but I can't suggest them at 20 dollars...",1,1,good sound poor quality using work desk couple month sound great wire connected ear bud slide loose make audio cut wire sometimes shock ear attached really wanted love suggest dollar
en_0886417,"Awesome Product !!

Ordered this for my son away at school and he loved it. Plenty of snacks for him and his friends to munch on!!",4,4,awesome product ordered son away school loved plenty snack friend munch
en_0305045,"OMG warning don’t put in tub

Do not put in your tub OMG",2,2,omg warning put tub put tub omg
en_0928160,"Never received

I never got these and amazon had to refund me. Don’t use this seller. I’m guessing stuck at customs? Meh",0,0,never received never got amazon refund use seller guessing stuck custom meh
en_0609001,"Five Stars

Quick delivery and great quality.",4,4,five star quick delivery great quality
en_0352474,"Case hard to open

Nice lights for the price but case to put batteries in is very difficult to open. Had to get my husband to get it open.",2,2,case hard open nice light price case put battery difficult open get husband get open
en_0678108,"Nothing lasts forever, or for one minute in this case.

Ran for 15 seconds and then nuked itself",0,0,nothing last forever one minute case ran second nuked
en_0681300,"Lots of storage and compartments

My husband loves this on his Harley.",4,4,lot storage compartment husband love harley
en_0708216,"Not what I expected

I find myself having to place this canister in the oven every other week, the crystals change to black rather quickly. The canister is in a safe, why would there be a high moisture content in a safe?",3,3,expected find place canister oven every week crystal change black rather quickly canister safe would high moisture content safe
